path,N,alpha,beam_width,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,2,5574.31
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,2,5357.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,2,5342.5
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,2,5379.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,2,5407.2
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,2,5063.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,2,5527.51
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,2,5046.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,3,5108.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,3,5044.85
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,3,5058.96
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,3,5596.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,3,5355.37
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,3,4888.4
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,3,5279.74
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,3,5202.55
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,3,5166.56
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,3,4997.81
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,4,4984.58
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,4,4956.47
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,4,5295.33
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,4,5368.21
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,4,4809.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,4,4920.45
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,4,5059.66
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,4,5011.57
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,4,5134.62
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,4,5032.75
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,5,4947.61
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,5,5074.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,5,4930.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,5,4905.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,5,5037.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,5,4824.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,5,4913.86
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,5,4840.18
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,5,4806.82
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,5,4567.95
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,6,5145.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,6,4608.25
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,6,4995.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,6,5050.04
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,6,4638.12
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,6,4650.84
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,6,4856.78
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,6,4685.21
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,6,5113.83
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,6,4944.94
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,7,4851.76
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,7,4916.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,7,4872.83
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,7,4803.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,7,4826
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,7,4668.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,7,4755.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,7,4640.39
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,7,4593.49
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,7,4590.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,8,4824.3
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,8,4969.64
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,8,4742.06
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,8,4866.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,8,4785.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,8,4848.78
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,8,4533.52
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,8,4692.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,8,4618.16
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,8,4687.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,9,4885.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,9,4897.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,9,4882.13
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,9,5022.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,9,4708.42
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,9,4685.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,9,4581.94
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,9,4569.53
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,9,4647.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,9,4410.14
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.1,10,5246.78
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.2,10,4685.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.3,10,4956.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.4,10,4955.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.5,10,4510.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.6,10,4722.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.7,10,4792.64
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.8,10,4679.45
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,0.9,10,4548.64
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance46_nreq200_nveh4_gamma178.txt,200,1,10,4422.59
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,1,6646.72
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,1,6576.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,1,6156.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,1,6250.85
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,1,6266.84
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,1,6214.86
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,1,6461.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,1,6331.21
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,1,6066.75
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,1,6627.73
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,2,6269.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,2,5964.79
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,2,5817.6
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,2,6210.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,2,5912.46
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,2,6140.66
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,2,6234.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,2,5816.22
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,2,5745.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,2,6184.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,3,6044.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,3,5684.35
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,3,5666.47
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,3,5810.16
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,3,5653.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,3,5605.26
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,3,5563.38
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,3,5670.39
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,3,5535.36
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,3,5867.9
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,4,5431.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,4,5187.47
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,4,5753.56
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,4,5325.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,4,5150.88
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,4,5538.41
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,4,5563.34
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,4,5565.73
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,4,5705.74
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,4,5632.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,5,5488.46
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,5,5362.89
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,5,5482.59
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,5,5404.66
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,5,5251.11
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,5,5589.19
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,5,5218.53
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,5,5329.88
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,5,5280.63
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,5,5460.46
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,6,5281.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,6,5276.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,6,5347.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,6,5298.08
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,6,5122.66
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,6,5486.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,6,5269.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.8,6,5259.45
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.9,6,5455.51
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,1,6,5597.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.1,7,5360.38
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.2,7,5319.97
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.3,7,5465.17
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.4,7,5288.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.5,7,5039.8
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.6,7,5103.27
/home/christoforos.eseroglou/Desktop/heuristics/instances/200/test/instance31_nreq200_nveh4_gamma192.txt,200,0.7,7,5198.13
